+-------+--------------+--------------+--------------+----------+-----+-------------------------+----------------+-----------------+--------------+----------+---------------------+-----------------+---------------+----------------------+-----------------+----------------+---------+-----------------+-----------------------+----------------------+----------------------+--------------+--------------------------+-------------+-----------------+
|Record |customer_id   |account_num   |lname         |fname     |mi   |address                  |city            |state_province   |postal_code   |country   |customer_region_id   |phone1           |phone2         |birthdate             |marital_status   |yearly_income   |gender   |total_children   |num_children_at_home   |education             |date_accnt_opened     |member_card   |occupation                |houseowner   |num_cars_owned   |
|# 84   |7060          |56310173696   |Arizaga       |Keith      |     |7546 Gonzalez Ct.          |Santa Monica    |CA               |38647         |USA       |49                   |902-555-3916     |245-555-8480   |1978-08-11 00:00:00   |M                |$50K - $70K     |M        |3                |2                      |Bachelors Degree      |1991-09-26 00:00:00   |Bronze        |Management                |N            |2                |
|# 85   |6476          |51227365376   |Arnold        |Martine    |     |5409 South St.             |Berkeley        |CA               |12962         |USA       |36                   |745-555-3836     |418-555-6571   |1917-02-10 00:00:00   |S                |$30K - $50K     |F        |0                |0                      |High School Degree    |1993-04-09 00:00:00   |Bronze        |Manual                    |N            |2                |
|# 86   |2333          |19394447360   |Arnold        |Susan      |C.   |7963 Elk Dr                |Tlaxiaco        |Oaxaca           |96398         |Mexico    |30                   |908-555-8619     |451-555-1212   |1976-08-19 00:00:00   |S                |$90K - $110K    |M        |4                |0                      |Partial High School   |1993-04-02 00:00:00   |Bronze        |Management                |Y            |3                |
|# 87   |2972          |23898236928   |Arnone        |Janis      |E.   |4376 Golf Club Road        |Redwood City    |CA               |70074         |USA       |45                   |490-555-3876     |163-555-6612   |1954-05-10 00:00:00   |S                |$70K - $90K     |M        |4                |0                      |Bachelors Degree      |1992-05-23 00:00:00   |Bronze        |Management                |N            |4                |
|# 88   |8855          |72425971712   |Arrequin      |John       |S.   |2804 Alderwood Lane        |Berkeley        |CA               |94263         |USA       |36                   |471-555-9019     |651-555-8326   |1945-10-11 00:00:00   |M                |$10K - $30K     |M        |1                |1                      |Partial High School   |1994-04-21 00:00:00   |Normal        |Manual                    |Y            |1                |
|# 89   |3606          |28608028672   |Arrowsmith    |Belinda    |     |8716 Pepperidge Way        |Berkeley        |CA               |40985         |USA       |36                   |260-555-6677     |571-555-7127   |1938-05-06 00:00:00   |M                |$110K - $130K   |F        |4                |4                      |Graduate Degree       |1993-08-04 00:00:00   |Silver        |Management                |Y            |3                |
|# 90   |7950          |63775535104   |Arteaga       |Danny      |L    |9987 Roseann Dr.           |San Jose        |CA               |23057         |USA       |39                   |907-555-5872     |887-555-8151   |1918-05-27 00:00:00   |S                |$30K - $50K     |F        |4                |0                      |High School Degree    |1992-04-10 00:00:00   |Bronze        |Skilled Manual            |N            |3                |
|# 91   |5064          |39718199296   |Ary           |Carol      |R.   |3432 Wilton Pl.            |Redwood City    |CA               |88002         |USA       |45                   |797-555-4337     |754-555-7987   |1930-05-21 00:00:00   |S                |$10K - $30K     |M        |3                |0                      |Partial High School   |1990-08-27 00:00:00   |Normal        |Manual                    |Y            |2                |
|# 92   |10081         |85297602560   |Asfaha        |Curtis     |E.   |4660 Glenside Court        |Renton          |WA               |34502         |USA       |73                   |390-555-3662     |786-555-7998   |1921-07-22 00:00:00   |S                |$110K - $130K   |M        |3                |0                      |High School Degree    |1990-02-16 00:00:00   |Bronze        |Management                |Y            |3                |
|# 93   |5719          |44863668224   |Asleson       |Brian      |F.   |7370 Rolling Green Circle  |Los Angeles     |CA               |59426         |USA       |3                    |858-555-6771     |377-555-9735   |1958-09-25 00:00:00   |M                |$110K - $130K   |M        |1                |1                      |Bachelors Degree      |1992-04-10 00:00:00   |Bronze        |Professional              |N            |3                |
|# 94   |7549          |60430180352   |Asmundstad    |Candius    |L.   |8984 Brook Way             |Oakland         |CA               |88726         |USA       |37                   |960-555-7962     |502-555-9554   |1936-10-26 00:00:00   |S                |$30K - $50K     |F        |5                |0                      |High School Degree    |1994-12-22 00:00:00   |Bronze        |Skilled Manual            |Y            |2                |
|# 95   |5133          |40232271872   |Asmus         |Albert     |M.   |7787 Olive St.             |Los Angeles     |CA               |11626         |USA       |3                    |354-555-2705     |796-555-4298   |1925-10-24 00:00:00   |M                |$50K - $70K     |F        |1                |1                      |Bachelors Degree      |1993-04-02 00:00:00   |Bronze        |Professional              |Y            |2                |
|# 96   |10060         |85086691328   |Asuncion      |Barbara    |     |4736 S. Royal Links Circle |Berkeley        |CA               |37643         |USA       |36                   |751-555-1114     |424-555-3850   |1968-10-03 00:00:00   |S                |$130K - $150K   |F        |2                |0                      |Bachelors Degree      |1992-09-20 00:00:00   |Bronze        |Professional              |N            |2                |
|# 97   |5457          |42713362432   |Atkins        |Kathy      |A.   |7618 Eastgate              |Mexico City     |Mexico           |27654         |Mexico    |2                    |126-555-3241     |522-555-7577   |1940-05-20 00:00:00   |S                |$30K - $50K     |M        |3                |0                      |High School Degree    |1991-08-09 00:00:00   |Bronze        |Skilled Manual            |N            |2                |
|# 98   |9221          |76529664000   |Attiga        |Christopher|E.   |3731 Chinquapin Ct         |Woodland Hills  |CA               |91165         |USA       |62                   |556-555-6597     |429-555-6361   |1920-10-09 00:00:00   |S                |$50K - $70K     |M        |0                |0                      |Bachelors Degree      |1991-02-14 00:00:00   |Bronze        |Professional              |Y            |3                |
|# 99   |9400          |78291968000   |Aubin         |Shari      |M.   |7661 S. Rosal Ave.         |Redwood City    |CA               |52307         |USA       |45                   |579-555-6445     |537-555-1095   |1974-06-13 00:00:00   |M                |$130K - $150K   |M        |2                |1                      |Partial High School   |1994-07-23 00:00:00   |Bronze        |Professional              |Y            |3                |
